begin sampling
initial memory consumption:  129000
7953.05897931 2114
7949.63141488 2114
7950.08854714 2114
7965.38831202 2114
7958.89587019 2114
7962.7121833 2114
7972.79406062 2114
7977.79885524 2114
7954.02145491 2114
81998301.6425 1539
897916.906281 1539
615152.20156 1539
7967.44576822 2114
7953.10907042 2114
7961.41691405 2114
7955.38911851 2114
7948.66628495 2114
7944.56419988 2114
7970.73560073 2114
7975.89369901 2114
8008.46346246 2114
7953.83806151 2114
7942.25549134 2114
7965.95979155 2114
7951.99909822 2114
7965.36060018 2114
7954.25603683 2114
7956.65895373 2114
7959.67943873 2114
7940.49311812 2114
7947.69374193 2114
7951.92135548 2114
7947.93093621 2114
7995.78140316 2114
7946.63153836 2114
7951.95698836 2114
7957.44040495 2114
7958.39239172 2114
7945.71725866 2114
7975.24413802 2114
7964.06160173 2114
7944.96404525 2114
7983.83586594 2114
7963.53904833 2114
7956.50360101 2114
7947.40642773 2114
7954.77192546 2114
87634.5844735 2114
7958.68063395 2114
7952.2972914 2114
7976.08144368 2114
7940.43483813 2114
8012.46609983 2114
8006.9983331 2114
7995.76209238 2114
7970.28828339 2114
7952.67489261 2114
7992.86283602 2114
7976.26070041 2114
7955.66013218 2114
7950.39486102 2114
7959.05836649 2114
7964.92133616 2114
7979.2384148 2114
7993.16836588 2114
7958.14205189 2114
7946.79274964 2114
8043.21569382 2114
7951.9605112 2114
7975.53798145 2114
7965.57363751 2114
7936.96144598 2114
7950.39838074 2114
7956.8121418 2114
7952.18084548 2114
7954.64791216 2114
7962.66363195 2114
7949.1990614 2114
7951.63114952 2114
7955.08485476 2114
7948.60881493 2114
333167.60453 2114
7962.74705999 2114
7955.97437044 2114
7985.64154378 2114
7955.13055414 2114
1181661.8498 2114
7961.42956702 2114
7962.21806816 2114
7964.81625494 2114
7956.41776466 2114
7957.83349164 2114
7978.97294232 2114
7945.50894901 2114
7956.34494791 2114
7967.80448579 2114
7942.36362284 2114
7954.25660048 2114
7976.93812173 2114
7957.19968664 2114
7967.34463194 2114
7956.34303049 2114
7962.88030359 2114
7971.33416216 2114
7990.00754669 2114
7957.96837892 2114
7973.43346583 2114
7960.90446106 2114
7951.70800201 2114
220416.508776 1959
1330696.73746 2114
505238.618103 2114
7975.60929037 2114
7999.03300896 2114
7956.36040058 2114
7964.34819304 2114
7982.92874037 2114
7953.28045099 2114
7964.17654835 2114
7959.48529266 2114
7960.63245251 2114
7959.73384412 2114
7967.91188705 2114
7996.3752278 2114
7956.53131395 2114
7974.67434751 2114
7948.58148795 2114
7946.29475244 2114
7960.00448347 2114
7958.14744761 2114
7976.3156657 2114
7958.24437701 2114
7947.54606548 2114
7961.19429909 2114
7973.18411602 2114
7949.35908503 2114
7990.32306926 2114
7961.53562316 2114
7964.30534953 2114
7957.42157176 2114
7947.993544 2114
7947.80037848 2114
7955.79970566 2114
7943.28437296 2114
7953.18951303 2114
7971.63804024 2114
7981.15621875 2114
7966.07051539 2114
7965.39891133 2114
7947.44193406 2114
8057.08441999 2114
7945.81279532 2114
7949.31966305 2114
7951.5230821 2114
8019.03910434 2114
7991.063805 2114
7953.6353033 2114
7964.73879688 2114
7960.67143639 2114
7954.87571116 2114
7938.9841841 2114
7947.81579201 2114
7948.13584813 2114
7945.18561815 2114
7963.7037612 2114
7951.57083506 2114
7979.57084867 2114
7961.56981308 2114
7959.09356491 2114
7974.04497219 2114
287343.861751 2114
7977.20787542 2114
7954.95144711 2114
7955.47833494 2114
7969.88706605 2114
7965.39656103 2114
7955.14537733 2114
7951.21073097 2114
7954.37954544 2114
379528.152775 2114
7968.07796173 2114
7963.82910092 2114
7984.45437669 2114
938154.944136 2114
7957.6514111 2114
7953.11502377 2114
279225.774659 2114
7957.5065115 2114
8006.74832714 2114
7951.06596732 2114
13179.5726309 2114
7943.62384725 2114
7969.37517616 2114
174247.534601 2114
7956.65531356 2114
22529099.9803 2114
8005.73552688 2114
7940.79944315 2114
7976.59086958 2114
7979.94614035 2114
7960.28472316 2114
7959.07426189 2114
7954.46151614 2114
7946.67548367 2114
7963.66473113 2114
7976.55223378 2114
8001.74349716 2114
7964.18969039 2114
7943.9681749 2114
2709046.05911 1566
492685.265947 1566
412694.898209 1566
7954.37112044 2114
7993.60767434 2114
7961.59751592 2114
7953.36772213 2114
7951.99612767 2114
7959.56440556 2114
7954.53058186 2114
7948.09474641 2114
7994.32323943 2114
7958.20833542 2114
7968.84096785 2114
7957.38871918 2114
7949.8585194 2114
7961.65184972 2114
7944.51461388 2114
7968.86233386 2114
7967.46301572 2114
7961.02932542 2114
7951.38332456 2114
7951.23245717 2114
7997.57975331 2114
7956.79556986 2114
7980.81529754 2114
7960.13755691 2114
7957.69369036 2114
7954.94638064 2114
7974.28806981 2114
7953.38818958 2114
7959.53598619 2114
7966.88023077 2114
7950.4051325 2114
8012.42430238 2114
7946.18232739 2114
7958.30544566 2114
7951.07184201 2114
7951.99728381 2114
7966.41679997 2114
7953.05725734 2114
7994.42206108 2114
7959.5712396 2114
7954.82317267 2114
7937.32267413 2114
7974.49302221 2114
7953.0655128 2114
7977.4756039 2114
7974.32778577 2114
7950.97296488 2114
7994.61951112 2114
7986.58325111 2114
7954.79424615 2114
327040.539607 2114
7978.76860285 2114
7956.61851182 2114
7940.80267117 2114
7958.56849783 2114
7952.04726502 2114
7966.81490163 2114
7970.78232256 2114
7967.64350213 2114
7971.46283347 2114
7962.52651067 2114
7988.22856392 2114
7957.43464341 2114
7950.72070752 2114
7980.6668006 2114
7953.71823644 2114
7951.77584479 2114
7982.43465556 2114
7954.89340104 2114
7954.81465196 2114
8004.21850985 2114
7946.87207286 2114
7981.44775865 2114
7948.78273154 2114
178740.024713 2114
7974.40481886 2114
7954.1544067 2114
374377.160434 2114
7951.21615712 2114
7963.2940443 2114
7962.58318163 2114
7955.47228089 2114
7952.40840067 2114
7952.35581559 2114
7948.18768271 2114
19393957.6905 2114
7948.23050388 2114
7971.96384086 2114
7951.83486437 2114
7948.87663147 2114
7951.709104 2114
7946.74790148 2114
7960.05899461 2114
7952.69154298 2114
7972.44441634 2114
7948.07778879 2114
17.3%   t: 4137.51484299
memory:  143660
7944.18165111 2114
947646.182354 1539
577975.465089 1539
1799837.54947 1566
7961.83492897 2114
7962.38497291 2114
7941.68639872 2114
7951.76655889 2114
7978.73771979 2114
7944.0503866 2114
7963.56441401 2114
7959.81808362 2114
7944.78741536 2114
7943.93103891 2114
7950.56239089 2114
7975.41257332 2114
7972.31425137 2114
7973.03869414 2114
7959.46913231 2114
7955.92552214 2114
7991.79147351 2114
7952.41795413 2114
7952.5546409 2114
7945.92132983 2114
7966.2774245 2114
7960.06335114 2114
7979.0713542 2114
7967.53364627 2114
7955.63958848 2114
7961.42245455 2114
7949.12591217 2114
7983.71759172 2114
7986.86023728 2114
7963.5810193 2114
7962.43466562 2114
7981.02188913 2114
7957.19773146 2114
7962.09874024 2114
7968.85473871 2114
7956.75328768 2114
7955.84359022 2114
7963.25638476 2114
7939.34458217 2114
7959.05246272 2114
7963.63984763 2114
7981.37822365 2114
7976.85902769 2114
7953.67425087 2114
7960.15049574 2114
8006.81193018 2114
7950.8621099 2114
7958.06295267 2114
8016.65582132 2114
7939.90403533 2114
213711.357231 2114
7954.70786452 2114
7971.97624714 2114
7957.14079371 2114
7955.62052818 2114
7957.50891003 2114
7956.68981632 2114
7960.30674324 2114
7954.63814303 2114
7952.2800646 2114
7974.14340208 2114
7966.65338125 2114
7984.97336937 2114
7957.34631092 2114
7959.5145141 2114
7964.74200822 2114
7968.25806979 2114
7952.827879 2114
7998.657507 2114
7953.74172647 2114
7949.09194602 2114
7963.50755505 2114
7962.68109586 2114
7996.95667899 2114
7948.38306205 2114
7982.03254475 2114
7949.1589581 2114
7978.45514411 2114
7993.75960768 2114
7954.06076236 2114
7948.33615102 2114
7973.08341969 2114
7970.21312053 2114
7959.01366986 2114
7965.00419998 2114
7940.15943581 2114
7973.20705951 2114
8019.22984229 2114
7956.63939487 2114
7977.35336966 2114
7963.9942665 2114
7946.76103703 2114
7973.05214194 2114
7960.54319225 2114
7961.69424154 2114
929063.303833 2114
7981.13275677 2114
1417225.5109 1539
78593208.7345 1539
7940.21781702 2114
7973.98541769 2114
7949.95373253 2114
7945.48511592 2114
7972.31855797 2114
7958.47751811 2114
7960.84496057 2114
8004.60752282 2114
7968.79577675 2114
7943.43939745 2114
7952.22638184 2114
7974.80229049 2114
7957.09161741 2114
7951.24977615 2114
7959.63774796 2114
7966.72368461 2114
7963.19048241 2114
397198.345422 2114
7956.16201119 2114
7966.04636738 2114
7957.61567303 2114
7957.26697583 2114
7946.51846716 2114
7950.76482492 2114
7955.62887691 2114
8005.45415323 2114
7951.75953252 2114
7962.6575293 2114
7973.12998467 2114
7973.76180848 2114
7942.31981465 2114
7981.86941812 2114
7975.7074467 2114
7963.06581536 2114
7974.83386409 2114
7957.63161784 2114
8037.81751007 2114
7948.70841445 2114
7958.78189931 2114
7946.57711466 2114
7967.41643426 2114
8013.59979943 2114
7940.33696321 2114
7948.11466996 2114
7972.26682935 2114
7948.93897147 2114
7984.33955203 2114
7950.53008684 2114
7955.89536513 2114
494907.862595 2114
7951.79740196 2114
7960.74030456 2114
7990.5378297 2114
7990.84479633 2114
7985.7749387 2114
7968.80254693 2114
7953.91759185 2114
7951.77715952 2114
7948.61903765 2114
7960.13533535 2114
7985.66357572 2114
7957.99747935 2114
7969.31813696 2114
7942.84988755 2114
7968.37612847 2114
7977.22674331 2114
18913.7141271 2114
625263.315924 2114
8024.36368359 2114
7952.11306509 2114
7964.26819184 2114
7946.1302683 2114
7953.76904641 2114
1539946.4085 2114
7950.62080067 2114
7944.25144298 2114
7954.15392399 2114
7955.79350158 2114
7958.02476741 2114
43794.2061536 2114
7951.98301834 2114
7940.21810795 2114
7956.26104281 2114
7953.28925432 2114
7959.55224626 2114
7947.00501451 2114
7951.72292401 2114
7964.69624669 2114
7980.51844823 2114
7950.13040133 2114
7958.18825428 2114
8023.47786397 2114
7950.28248381 2114
7948.12036231 2114
7959.94429956 2114
7979.92370496 2114
7977.3533719 2114
7983.22020376 2114
710925.183914 1539
66944840.8475 1539
7980.40088259 2114
7965.52304521 2114
7977.41922147 2114
7953.30868338 2114
7961.86525389 2114
7967.14351591 2114
7957.16586552 2114
8009.04945369 2114
7947.26451099 2114
7940.23468484 2114
7954.26751151 2114
187310.882746 2114
7962.21607942 2114
7953.955906 2114
7954.84258169 2114
7963.10500657 2114
7995.82014072 2114
7963.13768563 2114
7942.26860825 2114
7966.96229467 2114
7942.26835231 2114
7946.49070353 2114
7951.54970665 2114
7960.18369002 2114
7959.15281437 2114
7964.1015696 2114
7987.42795534 2114
7981.17446797 2114
7963.2872498 2114
7943.80574999 2114
422327.745103 2114
7966.1024066 2114
7962.32087208 2114
7948.4827938 2114
7959.55388672 2114
7970.54066494 2114
7956.28000636 2114
7971.04808332 2114
8048.75607683 2114
7952.24524624 2114
7947.51355255 2114
7982.73542634 2114
7941.36321375 2114
8016.89505175 2114
7949.96031459 2114
7951.97039498 2114
8027.99345379 2114
7948.69946341 2114
7943.16067572 2114
7960.08768271 2114
7965.82356031 2114
7963.99703744 2114
7973.46713017 2114
7955.81475514 2114
7957.25314037 2114
7951.92820996 2114
7950.76067095 2114
7976.11353644 2114
7964.01358413 2114
7947.35888242 2114
7956.66399611 2114
7973.27533759 2114
7945.4199537 2114
7960.22647836 2114
7952.4378422 2114
438885.978258 2114
7967.95798347 2114
7961.02581308 2114
7943.76853174 2114
7960.22280295 2114
7975.64577424 2114
7947.54802545 2114
7978.5854565 2114
7966.06698949 2114
7954.09341162 2114
7956.26028251 2114
7944.880399 2114
7940.43277351 2114
7950.73712387 2114
7958.58645742 2114
7956.70672876 2114
342269.205729 2114
7962.04012039 2114
7972.06081524 2114
7950.18179672 2114
7994.41949635 2114
7946.69812732 2114
7978.58852109 2114
7978.78793494 2114
7974.74521001 2114
7945.36049554 2114
7955.98083492 2114
8000.13767739 2114
7960.9087104 2114
7948.76178023 2114
8006.79252388 2114
7946.78181837 2114
7970.53928083 2114
864732.48593 1539
1323020.30662 2114
496530.583918 2114
7970.06433199 2114
7947.08690813 2114
7995.33764413 2114
7959.07240635 2114
7960.90753994 2114
7950.21290095 2114
7968.24211545 2114
7992.81780075 2114
7968.48890016 2114
7946.40664812 2114
7946.15712599 2114
7951.84981295 2114
7957.84340348 2114
7986.50654691 2114
7988.59581837 2114
7958.14710397 2114
7956.02799005 2114
7951.51735716 2114
7964.43831247 2114
7986.72984247 2114
7963.14562745 2114
7961.73133465 2114
7951.81127712 2114
7961.57112625 2114
7959.17744084 2114
7968.55769788 2114
7971.05575243 2114
7975.4294448 2114
7951.73327623 2114
7942.40930462 2114
7988.77421562 2114
7953.04720864 2114
7955.38891826 2114
7975.98328 2114
7949.15273793 2114
8024.17758926 2114
7938.20236477 2114
7943.47292415 2114
7967.2317368 2114
7989.27262015 2114
7973.69865074 2114
7969.63208954 2114
7950.8725807 2114
7949.80432513 2114
7969.31540109 2114
7979.95689045 2114
7948.43737293 2114
7956.72472484 2114
7972.19477773 2114
541930.171572 2114
7950.87601866 2114
7952.39614707 2114
7963.94060073 2114
7989.25834773 2114
7962.73686841 2114
7959.76058772 2114
8009.73425631 2114
7950.52291381 2114
7960.20064954 2114
933746.942508 2114
7967.48605456 2114
7996.30038864 2114
7961.28107768 2114
7959.5906145 2114
7949.1925479 2114
7981.366412 2114
7978.78350752 2114
7955.11508265 2114
7945.24542684 2114
7984.39573455 2114
7976.93783855 2114
7989.20467656 2114
7950.97134964 2114
7952.42341204 2114
7941.58580582 2114
7963.84333813 2114
7943.86446637 2114
7960.24443391 2114
7945.45434671 2114
7997.07402229 2114
7947.72663697 2114
7970.11148925 2114
7960.69396808 2114
7982.55547294 2114
7952.05718132 2114
7952.2202541 2114
7964.76609992 2114
7963.99344002 2114
7945.84713418 2114
7952.93405408 2114
7959.93587483 2114
8031.97182685 2114
7988.45252677 2114
7940.53989424 2114
8009.22413646 2114
7943.3888613 2114
7974.41848698 2114
28438907.6432 1478
1658440.99225 1566
219151.350206 1959
7952.93965982 2114
7956.28255169 2114
7956.68093682 2114
7998.18588767 2114
7999.93392914 2114
7944.94194267 2114
7945.6264545 2114
7953.21985919 2114
7951.61557679 2114
7991.82939412 2114
7955.38273924 2114
7956.14139502 2114
7966.1198797 2114
7954.05684846 2114
7953.47231074 2114
7960.05791425 2114
7938.29456436 2114
7940.14278917 2114
7961.23278783 2114
7966.03858804 2114
7980.64268751 2114
8021.36147554 2114
7972.8019537 2114
7957.03828924 2114
7949.22530832 2114
7957.06884469 2114
7947.40432357 2114
7955.25480855 2114
7960.95899238 2114
7962.61966462 2114
7961.83460008 2114
7978.92570127 2114
7944.96650553 2114
7965.58808262 2114
7975.805396 2114
7954.89123877 2114
8006.2554643 2114
7951.88104667 2114
88093.5350584 2114
7941.12953663 2114
7945.32665094 2114
8027.53594636 2114
7952.49146777 2114
7968.66084778 2114
7955.0582427 2114
7948.40737342 2114
7961.71917798 2114
497264.003107 2114
8013.01766962 2114
7957.06033409 2114
7962.52616862 2114
7950.0259063 2114
7950.59760079 2114
7960.97152519 2114
7962.17556016 2114
7955.61593638 2114
7957.77117603 2114
7968.78210983 2114
1452707.40774 2114
7952.49732645 2114
7944.21328448 2114
7945.61570879 2114
7959.70694974 2114
7989.66959684 2114
7963.11628146 2114
7981.0003674 2114
7991.01730126 2114
7939.88167857 2114
7956.81361026 2114
7986.01246475 2114
7963.33690787 2114
7943.15930846 2114
7968.67874278 2114
7958.33421728 2114
7950.33622066 2114
7994.88750424 2114
7996.31253095 2114
7959.03213026 2114
7947.49956464 2114
7972.12396347 2114
7956.25861291 2114
7947.02432001 2114
7954.62482326 2114
7985.90988177 2114
8480673.56757 2114
7987.31674455 2114
7960.64731164 2114
7977.68303747 2114
7950.33278937 2114
7958.41644062 2114
7969.50152554 2114
7966.2604038 2114
7959.89779518 2114
7956.92550754 2114
7965.33205258 2114
7958.93215943 2114
7941.14285917 2114
175811916.731 1462
354589.646561 2114
7995.77605329 2114
7988.74021921 2114
7947.88833317 2114
7976.30835281 2114
7956.75589766 2114
7954.28762316 2114
7950.36957179 2114
7956.42631824 2114
7972.92456825 2114
7987.24284045 2114
7949.51328035 2114
7961.30094402 2114
7946.74681134 2114
7969.47874866 2114
7939.32231039 2114
7949.12205175 2114
7960.47389147 2114
7951.69931705 2114
7974.28490656 2114
7959.0419959 2114
7946.38536991 2114
7997.39409725 2114
7956.30924817 2114
7951.42007153 2114
7972.49777336 2114
7947.87715088 2114
7996.2538135 2114
7938.29439397 2114
7954.88199701 2114
7958.37739607 2114
7962.19541209 2114
7943.71612588 2114
7972.94087592 2114
7962.7394876 2114
278534.973536 2114
8026.59007731 2114
7954.597826 2114
7937.50557662 2114
7977.54861067 2114
7992.80691497 2114
7980.85213753 2114
7970.73830366 2114
7997.21060375 2114
7998.55760651 2114
7964.01458147 2114
7968.90702241 2114
7956.30732973 2114
7948.2885238 2114
7958.12060107 2114
489915.21084 2114
7978.67743506 2114
7954.87554655 2114
7980.84379936 2114
7978.82856312 2114
7957.56529604 2114
7955.87261782 2114
7959.39776921 2114
7967.17564951 2114
7968.34721162 2114
7956.29917343 2114
7992.26452337 2114
7952.69570733 2114
7948.52906732 2114
7953.4900489 2114
7970.06473619 2114
7948.41754123 2114
7960.81629705 2114
7986.7979894 2114
7983.2048217 2114
7970.5133047 2114
7943.81184807 2114
7982.30727136 2114
331308.175261 2114
7951.51535907 2114
7974.5411649 2114
7962.48053479 2114
7945.80078272 2114
7979.68462038 2114
7958.53216355 2114
7988.47248774 2114
7979.94619665 2114
7957.18993449 2114
7950.3623961 2114
7952.82925315 2114
7961.98938187 2114
7959.49317992 2114
7951.07632122 2114
7947.13495193 2114
7986.87138784 2114
7945.07387235 2114
7959.58602708 2114
7947.63394426 2114
7968.00780553 2114
7992.74882007 2114
7990.07331733 2114
7971.95099861 2114
7105882.03513 2114
7940.63223067 2114
165288756.432 1462
11244019.2356 1539
951966.238813 1539
7969.78179229 2114
27019.4638451 2114
7980.35651999 2114
8004.13646553 2114
7951.85900518 2114
7938.50352263 2114
7953.03902736 2114
7967.30425725 2114
7951.56012094 2114
7942.6427704 2114
7945.66007522 2114
7994.91283487 2114
7959.04919354 2114
7952.86622267 2114
7957.09216368 2114
7953.7958253 2114
7945.53531817 2114
7990.40287295 2114
7950.55595469 2114
7950.59341846 2114
7940.00343307 2114
7987.70062068 2114
7946.38783532 2114
7961.96740573 2114
7964.51937622 2114
8008.43982041 2114
7974.15727386 2114
7956.34730816 2114
152513.047883 2114
7950.15433545 2114
7975.46978477 2114
7947.19391334 2114
7994.8157955 2114
7981.63335178 2114
7952.39378998 2114
7947.70672919 2114
7951.82741871 2114
7958.40852595 2114
8008.55380194 2114
7972.77559021 2114
7978.66763633 2114
7979.88753301 2114
7952.07183823 2114
7979.55621681 2114
7937.51948082 2114
7962.3529802 2114
7948.77000112 2114
7949.12030956 2114
7947.92049989 2114
7964.0876103 2114
7995.52376159 2114
8015.71181931 2114
189001.896515 2114
7969.80754956 2114
7969.38790357 2114
7954.40043314 2114
7961.3764195 2114
7950.34585855 2114
7962.74661006 2114
7967.31071355 2114
7972.94183771 2114
7987.89017694 2114
7948.29196183 2114
